target_id,ra,dec
SSTSL2 J003053.21+411157.7,326.553983,47.47874
SSTSL2 J215446.06+623512.1,15.078326,-72.06233
SSTSL2 J175127.22-262518.9,7.721727,41.199377
SSTSL2 J172423.91-371607.4,328.691947,62.586705
SSTSL2 J175223.47-270105.5,267.863443,-26.421941
SSTSL2 J210135.53+435555.8,261.099644,-37.268743
SSTSL2 J194301.48+232552.4,268.09781,-27.018214
SSTSL2 J064912.75-044736.3,315.398044,43.932184
SSTSL2 J023257.81+612227.7,295.756208,23.431234
SSTSL2 J025158.70+600806.0,102.303151,-4.793418
SSTSL2 J025224.87+603345.4,38.240875,61.374375
SSTSL2 J225640.16+604927.8,42.994603,60.135
SSTSL2 J222617.14+604504.7,43.103637,60.562623
SSTSL2 J194513.64+234709.4,344.167352,60.824406
SSTSL2 J161205.28-382144.3,336.571433,60.751328
SSTSL2 J070522.51-162611.7,296.306842,23.785946
SSTSL2 J142432.36+335322.4,243.022035,-38.36232
SSTSL2 J025047.95+604900.2,106.343799,-16.436603
SSTSL2 J063201.49+045445.0,216.134843,33.889565
SSTSL2 J131225.95-621329.9,42.699803,60.816732
SSTSL2 J130138.91-114202.0,98.006222,4.912521
SSTSL2 J084944.52-430814.3,198.108134,-62.224984
SSTSL2 J223022.07+583130.1,195.412166,-11.70056
SSTSL2 J025140.00+603859.8,132.435503,-43.137316
SSTSL2 J184527.88-043231.9,337.591977,58.525042
SSTSL2 J192818.80+173314.1,42.916676,60.649954
SSTSL2 J063455.93+040321.4,281.36618,-4.542206
SSTSL2 J224723.65+603224.2,292.078345,17.553941
SSTSL2 J025805.26+603735.3,98.733082,4.055953
SSTSL2 J183125.67-080126.9,341.848552,60.54006
SSTSL2 J030020.55+601357.7,44.521923,60.626499
SSTSL2 J025040.30+603315.9,277.857,-8.024147
SSTSL2 J021844.44+570751.7,45.08564,60.232716
SSTSL2 J073330.37-465333.0,42.667945,60.554435
SSTSL2 J203805.79+414851.6,34.685204,57.131045
SSTSL2 J202735.91+410546.6,113.37655,-46.892512
SSTSL2 J223010.43+583117.0,309.52414,41.814358
,306.899662,41.096297
,337.543462,58.521391
